Data Rif;Category;Segment;Products;Customers;Regione;Provincia;Channel;Standard Units
43305;Tamponi;Compak;Product 10;Customer 57;Lazio;RM;INGROSSO;5,6
43305;Tamponi;Compak;Product 10;Customer 64;Liguria;SV;GD;3,2
43305;Tamponi;Compak;Product 10;Customer 64;Piemonte;TO;GD;1,6
43305;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43305;Tamponi;Compak;Product 10;Customer 91;Veneto;VI;DO;60,8
43305;Tamponi;Compak;Product 10;Customer 93;Lombardia;MI;DO;91,2
43305;Tamponi;Compak;Product 10;Customer 114;Sardegna;CA;INGROSSO;1,6
43305;Tamponi;Compak;Product 10;Customer 118;Lombardia;MI;DISCOUNT;76,8
43305;Tamponi;Compak;Product 10;Customer 144;Lombardia;PV;GD;52
43305;Tamponi;Compak;Product 10;Customer 162;Puglia;BA;DRUGSTORE;182,4
43305;Tamponi;Compak;Product 10;Customer 164;Sardegna;SU;DO;90,4
43305;Tamponi;Compak;Product 11;Customer 24;Lombardia;VA;DO;86,43456
43305;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43305;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;25,5864
43305;Tamponi;Digital;Product 13;Customer 93;Lombardia;MI;DO;51,1728
43305;Tamponi;Digital;Product 13;Customer 162;Puglia;BA;DRUGSTORE;51,1728
43305;Tamponi;Digital;Product 15;Customer 93;Lombardia;MI;DO;74,627
43305;Tamponi;Digital;Product 15;Customer 162;Puglia;BA;DRUGSTORE;53,305
43305;Tamponi;Pearl;Product 19;Customer 30;Campania;BN;GD;0,90009
43305;Tamponi;Pearl;Product 19;Customer 30;Piemonte;TO;GD;0,90009
43306;Tamponi;Blue Box;Product 1;Customer 137;Veneto;TV;INGROSSO;54,0054
43306;Tamponi;Blue Box;Product 2;Customer 47;Emilia Romagna;RN;DO;1,80018
43306;Tamponi;Blue Box;Product 2;Customer 82;Veneto;PD;DRUGSTORE;97,20972
43306;Tamponi;Blue Box;Product 3;Customer 7;Veneto;PD;DO;42
43306;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;98
43306;Tamponi;Blue Box;Product 3;Customer 91;Emilia Romagna;FC;DO;98
43306;Tamponi;Blue Box;Product 3;Customer 121;Abruzzo;TE;DO;6
43306;Tamponi;Blue Box;Product 3;Customer 157;Lazio;RM;DISCOUNT;24
43306;Tamponi;Blue Box;Product 5;Customer 7;Veneto;PD;DO;72
43306;Tamponi;Blue Box;Product 5;Customer 29;Campania;SA;INGROSSO;24
43306;Tamponi;Blue Box;Product 5;Customer 47;Emilia Romagna;RN;DO;2
43306;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;72
43306;Tamponi;Blue Box;Product 5;Customer 91;Emilia Romagna;FC;DO;72
43306;Tamponi;Blue Box;Product 5;Customer 121;Abruzzo;TE;DO;5
43306;Tamponi;Blue Box;Product 5;Customer 157;Lazio;RM;DISCOUNT;24
43306;Tamponi;Blue Box;Product 6;Customer 29;Campania;SA;INGROSSO;24
43306;Tamponi;Blue Box;Product 6;Customer 47;Emilia Romagna;RN;DO;4
43306;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
43306;Tamponi;Blue Box;Product 6;Customer 107;Lombardia;MI;INGROSSO;4
43306;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
43306;Tamponi;Blue Box;Product 7;Customer 32;Lazio;RM;GD;60
43306;Tamponi;Blue Box;Product 7;Customer 47;Emilia Romagna;RN;DO;2
43306;Tamponi;Compak;Product 8;Customer 7;Veneto;PD;DO;96
43306;Tamponi;Compak;Product 8;Customer 55;Umbria;PG;GD;16
43306;Tamponi;Compak;Product 8;Customer 66;Sicilia;RG;GD;32
43306;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43306;Tamponi;Compak;Product 8;Customer 91;Emilia Romagna;FC;DO;48
43306;Tamponi;Compak;Product 8;Customer 107;Lombardia;MI;INGROSSO;4
43306;Tamponi;Compak;Product 8;Customer 157;Lazio;RM;DISCOUNT;19,2
43306;Tamponi;Compak;Product 9;Customer 47;Emilia Romagna;RN;DO;2,40096
43306;Tamponi;Compak;Product 10;Customer 7;Veneto;PD;DO;76
43306;Tamponi;Compak;Product 10;Customer 32;Lazio;RM;GD;91,2
43306;Tamponi;Compak;Product 10;Customer 66;Sicilia;RG;GD;91,2
43306;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;182,4
43306;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;91,2
43306;Tamponi;Compak;Product 10;Customer 91;Emilia Romagna;FC;DO;30,4
43306;Tamponi;Compak;Product 10;Customer 107;Lombardia;MI;INGROSSO;4,8
43306;Tamponi;Compak;Product 10;Customer 157;Lazio;RM;DISCOUNT;19,2
43306;Tamponi;Compak;Product 11;Customer 47;Emilia Romagna;RN;DO;2,40096
43306;Tamponi;Digital;Product 13;Customer 32;Lazio;RM;GD;12,7932
43306;Tamponi;Digital;Product 13;Customer 47;Emilia Romagna;RN;DO;5,3305
43306;Tamponi;Digital;Product 15;Customer 47;Emilia Romagna;RN;DO;5,3305
43306;Tamponi;Digital;Product 15;Customer 113;Basilicata;PZ;GD;10,661
43306;Tamponi;Pearl;Product 18;Customer 113;Basilicata;PZ;GD;10
43307;Tamponi;Blue Box;Product 2;Customer 56;Calabria;CZ;GD;10,80108
43307;Tamponi;Blue Box;Product 2;Customer 135;Campania;NA;DRUGSTORE;97,20972
43307;Tamponi;Blue Box;Product 3;Customer 15;Lombardia;CO;INGROSSO;2
43307;Tamponi;Blue Box;Product 3;Customer 20;Sicilia;EN;DO;28
43307;Tamponi;Blue Box;Product 3;Customer 46;Sicilia;PA;DO;98
43307;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;5
43307;Tamponi;Blue Box;Product 3;Customer 126;Campania;NA;INGROSSO;42
43307;Tamponi;Blue Box;Product 3;Customer 135;Campania;NA;DRUGSTORE;98
43307;Tamponi;Blue Box;Product 3;Customer 147;Lombardia;BS;GD;14
43307;Tamponi;Blue Box;Product 5;Customer 20;Sicilia;EN;DO;72
43307;Tamponi;Blue Box;Product 5;Customer 30;Liguria;GE;GD;96
43307;Tamponi;Blue Box;Product 5;Customer 45;Toscana;PI;DO;72
43307;Tamponi;Blue Box;Product 5;Customer 46;Sicilia;PA;DO;96
43307;Tamponi;Blue Box;Product 5;Customer 52;Toscana;LU;GD;432
43307;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;5
43307;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43307;Tamponi;Blue Box;Product 5;Customer 113;Lombardia;BG;GD;72
43307;Tamponi;Blue Box;Product 5;Customer 135;Campania;NA;DRUGSTORE;72
43307;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;12
43307;Tamponi;Blue Box;Product 6;Customer 4;Lombardia;MI;DO;216
43307;Tamponi;Blue Box;Product 6;Customer 15;Lombardia;CO;INGROSSO;2
43307;Tamponi;Blue Box;Product 6;Customer 46;Sicilia;PA;DO;12
43307;Tamponi;Blue Box;Product 6;Customer 52;Toscana;LU;GD;360
43307;Tamponi;Blue Box;Product 6;Customer 56;Calabria;CZ;GD;24
43307;Tamponi;Blue Box;Product 6;Customer 100;Lombardia;MI;INGROSSO;2
43307;Tamponi;Blue Box;Product 7;Customer 56;Calabria;CZ;GD;20
43307;Tamponi;Compak;Product 8;Customer 20;Sicilia;EN;DO;32
43307;Tamponi;Compak;Product 8;Customer 42;Abruzzo;CH;DO;16
43307;Tamponi;Compak;Product 8;Customer 46;Sicilia;PA;DO;64
43307;Tamponi;Compak;Product 8;Customer 56;Calabria;CZ;GD;16
43307;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;4
43307;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43307;Tamponi;Compak;Product 8;Customer 100;Lombardia;MI;INGROSSO;4
43307;Tamponi;Compak;Product 8;Customer 135;Campania;NA;DRUGSTORE;64
43307;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
43307;Tamponi;Compak;Product 10;Customer 20;Sicilia;EN;DO;30,4
43307;Tamponi;Compak;Product 10;Customer 30;Lombardia;MI;GD;30,4
43307;Tamponi;Compak;Product 10;Customer 42;Abruzzo;CH;DO;30,4
43307;Tamponi;Compak;Product 10;Customer 46;Sicilia;PA;DO;30,4
43307;Tamponi;Compak;Product 10;Customer 56;Calabria;CZ;GD;15,2
43307;Tamponi;Compak;Product 10;Customer 64;Piemonte;TO;GD;4
43307;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43307;Tamponi;Compak;Product 10;Customer 100;Lombardia;MI;INGROSSO;0,8
43307;Tamponi;Compak;Product 10;Customer 113;Lombardia;BG;GD;30,4
43307;Tamponi;Compak;Product 10;Customer 116;Veneto;VR;DO;91,2
43307;Tamponi;Compak;Product 10;Customer 134;Emilia Romagna;RE;GD;30,4
43307;Tamponi;Compak;Product 10;Customer 135;Campania;NA;DRUGSTORE;60,8
43307;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
43307;Tamponi;Compak;Product 11;Customer 56;Calabria;CZ;GD;14,40576
43307;Tamponi;Digital;Product 12;Customer 46;Sicilia;PA;DO;55,4372
43307;Tamponi;Digital;Product 13;Customer 20;Sicilia;EN;DO;12,7932
43307;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;25,5864
43307;Tamponi;Digital;Product 13;Customer 147;Lombardia;BS;GD;12,7932
43307;Tamponi;Digital;Product 14;Customer 46;Sicilia;PA;DO;63,966
43307;Tamponi;Digital;Product 15;Customer 20;Sicilia;EN;DO;10,661
43307;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;42,644
43307;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
43308;Tamponi;Blue Box;Product 1;Customer 68;Lazio;RM;DO;4,50045
43308;Tamponi;Blue Box;Product 1;Customer 97;Lombardia;BS;INGROSSO;32,40324
43308;Tamponi;Blue Box;Product 2;Customer 7;Veneto;PD;DO;10,80108
43308;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;10,80108
43308;Tamponi;Blue Box;Product 2;Customer 122;Campania;CE;DO;32,40324
43308;Tamponi;Blue Box;Product 3;Customer 46;Calabria;CS;DO;14
43308;Tamponi;Blue Box;Product 3;Customer 46;Campania;CE;DO;42
43308;Tamponi;Blue Box;Product 3;Customer 46;Lazio;RM;DO;98
43308;Tamponi;Blue Box;Product 3;Customer 68;Lazio;RM;DO;7
43308;Tamponi;Blue Box;Product 3;Customer 82;Veneto;PD;DRUGSTORE;98
43308;Tamponi;Blue Box;Product 3;Customer 90;Lazio;RM;DRUGSTORE;510
43308;Tamponi;Blue Box;Product 3;Customer 106;Lombardia;LO;DISCOUNT;24
43308;Tamponi;Blue Box;Product 4;Customer 4;Lombardia;MI;DO;288
43308;Tamponi;Blue Box;Product 4;Customer 91;Veneto;VI;DO;96
43308;Tamponi;Blue Box;Product 4;Customer 154;Veneto;VR;DO;5
43308;Tamponi;Blue Box;Product 5;Customer 45;Sardegna;SU;DO;72
43308;Tamponi;Blue Box;Product 5;Customer 46;Calabria;CS;DO;72
43308;Tamponi;Blue Box;Product 5;Customer 46;Campania;CE;DO;72
43308;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;72
43308;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43308;Tamponi;Blue Box;Product 5;Customer 60;Veneto;PD;GD;72
43308;Tamponi;Blue Box;Product 5;Customer 68;Lazio;RM;DO;15
43308;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43308;Tamponi;Blue Box;Product 5;Customer 90;Lazio;RM;DRUGSTORE;510
43308;Tamponi;Blue Box;Product 5;Customer 97;Lombardia;BS;INGROSSO;72
43308;Tamponi;Blue Box;Product 5;Customer 106;Lombardia;LO;DISCOUNT;24
43308;Tamponi;Blue Box;Product 5;Customer 159;Toscana;FI;GD;72
43308;Tamponi;Blue Box;Product 6;Customer 45;Sardegna;SU;DO;12
43308;Tamponi;Blue Box;Product 6;Customer 60;Veneto;PD;GD;72
43308;Tamponi;Blue Box;Product 6;Customer 68;Lazio;RM;DO;12
43308;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;144
43308;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;360
43308;Tamponi;Blue Box;Product 7;Customer 24;Lombardia;VA;DO;60
43308;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43308;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;60
43308;Tamponi;Blue Box;Product 7;Customer 116;Veneto;VR;DO;60
43308;Tamponi;Blue Box;Product 7;Customer 154;Veneto;VR;DO;10
43308;Tamponi;Compak;Product 8;Customer 4;Lombardia;MI;DO;112
43308;Tamponi;Compak;Product 8;Customer 45;Sardegna;SU;DO;112
43308;Tamponi;Compak;Product 8;Customer 46;Calabria;CS;DO;16
43308;Tamponi;Compak;Product 8;Customer 46;Campania;CE;DO;32
43308;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;32
43308;Tamponi;Compak;Product 8;Customer 46;Umbria;PG;DO;16
43308;Tamponi;Compak;Product 8;Customer 68;Lazio;RM;DO;3,2
43308;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43308;Tamponi;Compak;Product 8;Customer 90;Lazio;RM;DRUGSTORE;272
43308;Tamponi;Compak;Product 8;Customer 91;Veneto;VI;DO;64
43308;Tamponi;Compak;Product 8;Customer 106;Lombardia;LO;DISCOUNT;19,2
43308;Tamponi;Compak;Product 8;Customer 151;Piemonte;TO;GD;3,2
43308;Tamponi;Compak;Product 8;Customer 154;Veneto;VR;DO;6,4
43308;Tamponi;Compak;Product 10;Customer 45;Sardegna;SU;DO;91,2
43308;Tamponi;Compak;Product 10;Customer 60;Veneto;PD;GD;91,2
43308;Tamponi;Compak;Product 10;Customer 68;Lazio;RM;DO;5,6
43308;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43308;Tamponi;Compak;Product 10;Customer 90;Lazio;RM;DRUGSTORE;272
43308;Tamponi;Compak;Product 10;Customer 91;Veneto;VI;DO;60,8
43308;Tamponi;Compak;Product 10;Customer 106;Lombardia;LO;DISCOUNT;19,2
43308;Tamponi;Compak;Product 10;Customer 122;Campania;CE;DO;45,6
43308;Tamponi;Compak;Product 10;Customer 151;Piemonte;TO;GD;3,2
43308;Tamponi;Compak;Product 10;Customer 154;Veneto;VR;DO;6,4
43308;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;51,1728
43308;Tamponi;Digital;Product 15;Customer 82;Veneto;PD;DRUGSTORE;42,644
43308;Tamponi;Pearl;Product 19;Customer 68;Lazio;RM;DO;3,60036
43311;Tamponi;Blue Box;Product 1;Customer 23;Campania;CE;DO;43,20432
43311;Tamponi;Blue Box;Product 1;Customer 52;Estero;**;GD;54,0054
43311;Tamponi;Blue Box;Product 1;Customer 65;Veneto;PD;DO;21,60216
43311;Tamponi;Blue Box;Product 1;Customer 123;Lombardia;BS;DO;10,80108
43311;Tamponi;Blue Box;Product 2;Customer 21;Sicilia;CL;GD;10,80108
43311;Tamponi;Blue Box;Product 2;Customer 70;Veneto;VE;DO;97,20972
43311;Tamponi;Blue Box;Product 2;Customer 82;Veneto;PD;DRUGSTORE;97,20972
43311;Tamponi;Blue Box;Product 2;Customer 140;Sardegna;CA;GD;10,80108
43311;Tamponi;Blue Box;Product 2;Customer 150;Veneto;VR;DO;21,60216
43311;Tamponi;Blue Box;Product 2;Customer 164;Calabria;RC;DO;97,20972
43311;Tamponi;Blue Box;Product 3;Customer 21;Sicilia;CL;GD;42
43311;Tamponi;Blue Box;Product 3;Customer 46;Umbria;PG;DO;14
43311;Tamponi;Blue Box;Product 3;Customer 49;Sardegna;OR;GD;70
43311;Tamponi;Blue Box;Product 3;Customer 52;Estero;**;GD;196
43311;Tamponi;Blue Box;Product 3;Customer 60;Veneto;PD;GD;196
43311;Tamponi;Blue Box;Product 3;Customer 79;Campania;NA;INGROSSO;98
43311;Tamponi;Blue Box;Product 3;Customer 112;Umbria;PG;INGROSSO;14
43311;Tamponi;Blue Box;Product 3;Customer 140;Sardegna;CA;GD;14
43311;Tamponi;Blue Box;Product 3;Customer 147;Sicilia;CT;GD;14
43311;Tamponi;Blue Box;Product 4;Customer 54;Lombardia;MI;GD;96
43311;Tamponi;Blue Box;Product 4;Customer 54;Piemonte;VC;GD;96
43311;Tamponi;Blue Box;Product 4;Customer 116;Veneto;VR;DO;96
43311;Tamponi;Blue Box;Product 4;Customer 150;Veneto;VR;DO;96
43311;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;CL;GD;12
43311;Tamponi;Blue Box;Product 5;Customer 23;Campania;CE;DO;72
43311;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43311;Tamponi;Blue Box;Product 5;Customer 47;Emilia Romagna;FC;DO;72
43311;Tamponi;Blue Box;Product 5;Customer 49;Sardegna;OR;GD;72
43311;Tamponi;Blue Box;Product 5;Customer 52;Estero;**;GD;144
43311;Tamponi;Blue Box;Product 5;Customer 60;Veneto;PD;GD;72
43311;Tamponi;Blue Box;Product 5;Customer 79;Campania;NA;INGROSSO;72
43311;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43311;Tamponi;Blue Box;Product 5;Customer 112;Umbria;PG;INGROSSO;24
43311;Tamponi;Blue Box;Product 5;Customer 113;Sicilia;CT;GD;12
43311;Tamponi;Blue Box;Product 5;Customer 164;Calabria;RC;DO;24
43311;Tamponi;Blue Box;Product 6;Customer 4;Lombardia;MI;DO;72
43311;Tamponi;Blue Box;Product 6;Customer 21;Sicilia;CL;GD;12
43311;Tamponi;Blue Box;Product 6;Customer 23;Campania;CE;DO;72
43311;Tamponi;Blue Box;Product 6;Customer 52;Estero;**;GD;144
43311;Tamponi;Blue Box;Product 6;Customer 60;Veneto;PD;GD;72
43311;Tamponi;Blue Box;Product 6;Customer 79;Campania;NA;INGROSSO;72
43311;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;216
43311;Tamponi;Blue Box;Product 6;Customer 140;Sardegna;CA;GD;12
43311;Tamponi;Blue Box;Product 7;Customer 54;Lombardia;MI;GD;60
43311;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;VC;GD;180
43311;Tamponi;Blue Box;Product 7;Customer 70;Veneto;VE;DO;60
43311;Tamponi;Blue Box;Product 7;Customer 150;Veneto;VR;DO;60
43311;Tamponi;Compak;Product 8;Customer 23;Campania;CE;DO;32
43311;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;32
43311;Tamponi;Compak;Product 8;Customer 49;Sardegna;OR;GD;32
43311;Tamponi;Compak;Product 8;Customer 52;Estero;**;GD;112
43311;Tamponi;Compak;Product 8;Customer 60;Veneto;PD;GD;112
43311;Tamponi;Compak;Product 8;Customer 79;Campania;NA;INGROSSO;112
43311;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43311;Tamponi;Compak;Product 8;Customer 117;Piemonte;CN;DO;32
43311;Tamponi;Compak;Product 8;Customer 123;Lombardia;BS;DO;128
43311;Tamponi;Compak;Product 8;Customer 147;Sicilia;CT;GD;16
43311;Tamponi;Compak;Product 8;Customer 150;Veneto;VR;DO;64
43311;Tamponi;Compak;Product 8;Customer 164;Calabria;RC;DO;16
43311;Tamponi;Compak;Product 9;Customer 53;Emilia Romagna;BO;GD;126,0504
43311;Tamponi;Compak;Product 9;Customer 54;Lombardia;MI;GD;126,0504
43311;Tamponi;Compak;Product 10;Customer 4;Lombardia;MI;DO;91,2
43311;Tamponi;Compak;Product 10;Customer 21;Sicilia;CL;GD;30,4
43311;Tamponi;Compak;Product 10;Customer 23;Campania;CE;DO;30,4
43311;Tamponi;Compak;Product 10;Customer 49;Sardegna;OR;GD;91,2
43311;Tamponi;Compak;Product 10;Customer 52;Estero;**;GD;91,2
43311;Tamponi;Compak;Product 10;Customer 60;Veneto;PD;GD;91,2
43311;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43311;Tamponi;Compak;Product 10;Customer 112;Umbria;PG;INGROSSO;15,2
43311;Tamponi;Compak;Product 10;Customer 117;Piemonte;CN;DO;30,4
43311;Tamponi;Compak;Product 10;Customer 123;Lombardia;BS;DO;15,2
43311;Tamponi;Compak;Product 10;Customer 164;Calabria;RC;DO;15,2
43311;Tamponi;Compak;Product 11;Customer 54;Lombardia;MI;GD;172,86912
43311;Tamponi;Digital;Product 13;Customer 23;Campania;CE;DO;38,3796
43311;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;25,5864
43311;Tamponi;Digital;Product 13;Customer 164;Calabria;RC;DO;38,3796
43311;Tamponi;Digital;Product 15;Customer 23;Campania;CE;DO;31,983
43311;Tamponi;Digital;Product 15;Customer 60;Veneto;PD;GD;106,61
43311;Tamponi;Digital;Product 15;Customer 82;Veneto;PD;DRUGSTORE;21,322
43311;Tamponi;Digital;Product 15;Customer 147;Sicilia;CT;GD;10,661
43311;Tamponi;Digital;Product 15;Customer 164;Calabria;RC;DO;21,322
43312;Tamponi;Blue Box;Product 1;Customer 19;Campania;SA;INGROSSO;270,027
43312;Tamponi;Blue Box;Product 1;Customer 41;Campania;CE;INGROSSO;10,80108
43312;Tamponi;Blue Box;Product 2;Customer 30;Piemonte;NO;GD;10,80108
43312;Tamponi;Blue Box;Product 2;Customer 52;Sardegna;SU;GD;45,0045
43312;Tamponi;Blue Box;Product 2;Customer 52;Toscana;LU;GD;194,41944
43312;Tamponi;Blue Box;Product 2;Customer 82;Veneto;PD;DRUGSTORE;291,62916
43312;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;10,80108
43312;Tamponi;Blue Box;Product 2;Customer 113;Basilicata;PZ;GD;10,80108
43312;Tamponi;Blue Box;Product 2;Customer 113;Lombardia;BG;GD;21,60216
43312;Tamponi;Blue Box;Product 2;Customer 140;Sardegna;CA;GD;21,60216
43312;Tamponi;Blue Box;Product 3;Customer 11;Trentino Alto Adige;TN;GD;98
43312;Tamponi;Blue Box;Product 3;Customer 19;Campania;SA;INGROSSO;784
43312;Tamponi;Blue Box;Product 3;Customer 42;Abruzzo;CH;DO;14
43312;Tamponi;Blue Box;Product 3;Customer 44;Lombardia;BG;DO;28
43312;Tamponi;Blue Box;Product 3;Customer 46;Campania;CE;DO;14
43312;Tamponi;Blue Box;Product 3;Customer 46;Lazio;RM;DO;28
43312;Tamponi;Blue Box;Product 3;Customer 46;Sicilia;PA;DO;14
43312;Tamponi;Blue Box;Product 3;Customer 52;Sardegna;SU;GD;180
43312;Tamponi;Blue Box;Product 3;Customer 52;Toscana;LU;GD;588
43312;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;AL;GD;1
43312;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;2
43312;Tamponi;Blue Box;Product 3;Customer 76;Marche;AP;DO;196
43312;Tamponi;Blue Box;Product 3;Customer 82;Veneto;PD;DRUGSTORE;196
43312;Tamponi;Blue Box;Product 3;Customer 85;Piemonte;BI;GD;2
43312;Tamponi;Blue Box;Product 3;Customer 106;Piemonte;NO;DISCOUNT;24
43312;Tamponi;Blue Box;Product 3;Customer 106;Puglia;BA;DISCOUNT;24
43312;Tamponi;Blue Box;Product 3;Customer 109;Piemonte;AT;GD;4
43312;Tamponi;Blue Box;Product 3;Customer 118;Campania;CE;DISCOUNT;24
43312;Tamponi;Blue Box;Product 3;Customer 120;Sicilia;TP;DO;28
43312;Tamponi;Blue Box;Product 3;Customer 132;Veneto;VI;DISCOUNT;72
43312;Tamponi;Blue Box;Product 3;Customer 140;Sardegna;CA;GD;42
43312;Tamponi;Blue Box;Product 3;Customer 158;Lombardia;MI;DO;98
43312;Tamponi;Blue Box;Product 4;Customer 36;Valle d'Aosta;AO;DO;12
43312;Tamponi;Blue Box;Product 4;Customer 53;Emilia Romagna;PC;GD;3
43312;Tamponi;Blue Box;Product 4;Customer 91;Veneto;VI;DO;96
43312;Tamponi;Blue Box;Product 4;Customer 116;Veneto;VR;DO;96
43312;Tamponi;Blue Box;Product 5;Customer 6;Piemonte;AL;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 11;Trentino Alto Adige;TN;GD;72
43312;Tamponi;Blue Box;Product 5;Customer 19;Campania;SA;INGROSSO;432
43312;Tamponi;Blue Box;Product 5;Customer 21;Calabria;CZ;GD;12
43312;Tamponi;Blue Box;Product 5;Customer 40;Sicilia;PA;DO;6
43312;Tamponi;Blue Box;Product 5;Customer 41;Campania;CE;INGROSSO;12
43312;Tamponi;Blue Box;Product 5;Customer 42;Abruzzo;CH;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 44;Emilia Romagna;RE;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 45;Emilia Romagna;MO;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;36
43312;Tamponi;Blue Box;Product 5;Customer 46;Sicilia;PA;DO;36
43312;Tamponi;Blue Box;Product 5;Customer 52;Sardegna;SU;GD;180
43312;Tamponi;Blue Box;Product 5;Customer 52;Toscana;LU;GD;216
43312;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;AL;GD;1
43312;Tamponi;Blue Box;Product 5;Customer 76;Marche;AP;DO;144
43312;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;288
43312;Tamponi;Blue Box;Product 5;Customer 85;Piemonte;BI;GD;2
43312;Tamponi;Blue Box;Product 5;Customer 91;Emilia Romagna;FC;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 106;Piemonte;NO;DISCOUNT;24
43312;Tamponi;Blue Box;Product 5;Customer 106;Puglia;BA;DISCOUNT;24
43312;Tamponi;Blue Box;Product 5;Customer 109;Piemonte;AT;GD;3
43312;Tamponi;Blue Box;Product 5;Customer 110;Puglia;BA;GD;24
43312;Tamponi;Blue Box;Product 5;Customer 118;Campania;CE;DISCOUNT;24
43312;Tamponi;Blue Box;Product 5;Customer 120;Sicilia;TP;DO;24
43312;Tamponi;Blue Box;Product 5;Customer 132;Veneto;VI;DISCOUNT;72
43312;Tamponi;Blue Box;Product 5;Customer 140;Sardegna;CA;GD;48
43312;Tamponi;Blue Box;Product 5;Customer 158;Lombardia;MI;DO;72
43312;Tamponi;Blue Box;Product 5;Customer 159;Toscana;FI;GD;72
43312;Tamponi;Blue Box;Product 6;Customer 19;Campania;SA;INGROSSO;720
43312;Tamponi;Blue Box;Product 6;Customer 41;Campania;CE;INGROSSO;12
43312;Tamponi;Blue Box;Product 6;Customer 52;Toscana;LU;GD;144
43312;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;216
43312;Tamponi;Blue Box;Product 6;Customer 140;Sardegna;CA;GD;48
43312;Tamponi;Blue Box;Product 7;Customer 32;Lombardia;MI;GD;60
43312;Tamponi;Blue Box;Product 7;Customer 36;Valle d'Aosta;AO;DO;12
43312;Tamponi;Blue Box;Product 7;Customer 53;Emilia Romagna;PC;GD;3
